what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362666343977
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362666344039
error,log,,,"Internal Error",1362666372439
error,log,,,"Internal Error",1362666373782
error,log,,,"Internal Error",1362666381560
error,log,,,"Internal Error",1362666381566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666414945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666415116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666466358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666477556
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.override.methods",1362666477672
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1362666523007
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1362666548538
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1362666548635
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1362666548640
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1362666548714
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1362666548761
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1362666550005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666550041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666551212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666551635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666553268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666558044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666568056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666611422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666612477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666612780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666614906
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362666859749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666863720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666871000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666883359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666927326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1362666927342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1362666927342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666938506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666949602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666957066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666959763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666964631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362666999525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1362666999536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1362666999536
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1362667010439
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667013842
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362667013905
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667013905
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667017501
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667017566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667039784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667043306
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1362667043314
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667060770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667103229
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.override.methods",1362667103348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667118385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667167693
failed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.override.methods",1362667167706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667220680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667222315
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1362667222324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667227231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667242966
failed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.override.methods",1362667242982
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1362667299516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667564769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667566001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667566323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362667567921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362668011743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362668011903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362668055542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362668073061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362669205464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362669506921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362669809444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362671907128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362671907196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362671908411
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362671995072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362671999285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672008026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672018782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672021144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362672021271
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672024187
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362672024275
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672024276
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672028884
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672028944
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362672033527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672036713
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672037872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672037925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362672037930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362672039678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362672042745
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672044339
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362672044398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672186373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672197808
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.override.methods",1362672197971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362672239291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362672241942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362672245401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362672251144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672518873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362672543507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362672660508
